Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
"NIKE, Inc. Class B",0.373,NKE,"Washington County, Oregon",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
US Bancorp,0.371,USB,"Minneapolis, Minnesota",Financials,Diversified Banks
"Walgreens Boots Alliance, Inc.",0.37,WBA,"Deerfield, IL",Consumer Staples,Drug Retail
"Broadcom, Ltd.",0.366,AVGO,"Palo Alto, California",Information Technology,Semiconductors
"Biogen, Inc.",0.365,BIIB,"Cambridge, Massachusetts",Health Care,Biotechnology
"Mondelez International, Inc.Class A",0.362,MDLZ,"Chicago, Illinois",Consumer Staples,Packaged Foods & Meats
Costco Wholesale Corp.,0.355,COST,"Issaquah, Washington",Consumer Staples,Consumer Staples Merchandise Retail
Colgate-Palmolive Co.,0.352,CL,"New York City, New York",Consumer Staples,Household Products
"Simon Property Group, Inc. REIT",0.341,SPG,"Indianapolis, Indiana",Real Estate,Retail REITs
"Lowe’s Cos., Inc.",0.34,LOW,"Mooresville, North Carolina",Consumer Discretionary,Home Improvement Retail
"Thermo Fisher Scientific, Inc.",0.334,TMO,"Waltham, Massachusetts",Health Care,Life Sciences Tools & Services
"Time Warner, Inc.",0.333,TWX,"New York, NY",Communication Services,Movies & Entertainment
Abbott Laboratories,0.33,ABT,"North Chicago, Illinois",Health Care,Health Care Equipment
"Goldman Sachs Group, Inc.",0.325,GS,"New York City, New York",Financials,Investment Banking & Brokerage
Lockheed Martin Corp.,0.324,LMT,"Bethesda, Maryland",Industrials,Aerospace & Defense
"American International Group, Inc.",0.322,AIG,"New York City, New York",Financials,Multi-line Insurance
"Charter Communications, Inc.Class A",0.312,CHTR,"Stamford, Connecticut",Communication Services,Cable & Satellite
E.I. du Pont de Nemours & Co.,0.311,DD,"Wilmington, Delaware",Materials,Specialty Chemicals
"Chubb, Ltd.",0.31,CB,"Zurich, Switzerland",Financials,Property & Casualty Insurance
Dow Chemical Co.,0.309,DOW,"Midland, Michigan",Materials,Commodity Chemicals
"NextEra Energy, Inc.",0.3,NEE,"Juno Beach, Florida",Utilities,Multi-Utilities
Occidental Petroleum Corp.,0.296,OXY,"Houston, Texas",Energy,Oil & Gas Exploration & Production
Duke Energy Corp.,0.293,DUK,"Charlotte, North Carolina",Utilities,Electric Utilities
"Adobe Systems, Inc.",0.289,ADBE,"San Jose, California",Information Technology,Application Software
ConocoPhillips,0.286,COP,"Houston, Texas",Energy,Oil & Gas Exploration & Production
Kraft Heinz Co.,0.284,KHC,"Chicago, Illinois; Pittsburgh, Pennsylvania",Consumer Staples,Packaged Foods & Meats
"EOG Resources, Inc.",0.283,EOG,"Houston, Texas",Energy,Oil & Gas Exploration & Production
"Caterpillar, Inc.",0.276,CAT,"Irving, Texas",Industrials,Construction Machinery & Heavy Transportation Equipment
Southern Co.,0.269,SO,"Atlanta, Georgia",Utilities,Electric Utilities
American Express Co.,0.266,AXP,"New York City, New York",Financials,Consumer Finance
"TJX Cos., Inc.",0.263,TJX,"Framingham, Massachusetts",Consumer Discretionary,Apparel Retail
"MetLife, Inc.",0.26,MET,"New York City, New York",Financials,Life & Health Insurance
Morgan Stanley,0.258,MS,"New York City, New York",Financials,Investment Banking & Brokerage
American Tower Corp. REIT,0.256,AMT,"Boston, Massachusetts",Real Estate,Telecom Tower REITs
Ford Motor Co.,0.25,F,"Dearborn, Michigan",Consumer Discretionary,Automobile Manufacturers
Danaher Corp.,0.25,DHR,"Washington, D.C.",Health Care,Life Sciences Tools & Services
"Dominion Resources, Inc.",0.244,D,"Richmond, Virginia",Utilities,Multi-Utilities
"salesforce.com, Inc.",0.242,CRM,"San Francisco, California",Information Technology,Application Software
"PayPal Holdings, Inc.",0.242,PYPL,"San Jose, California",Financials,Transaction & Payment Processing Services
Kimberly-Clark Corp.,0.241,KMB,"Irving, Texas",Consumer Staples,Household Products
"PNC Financial Services Group, Inc.",0.239,PNC,"Pittsburgh, Pennsylvania",Financials,Diversified Banks
Monsanto Co.,0.238,MON,"St. Louis, MO",Materials,Fertilizers & Agricultural Chemicals
"Kinder Morgan, Inc.",0.238,KMI,"Houston, Texas",Energy,Oil & Gas Storage & Transportation
Express Scripts Holding Co.,0.237,ESRX,"St. Louis, MO",Health Care,Health Care Services
General Dynamics Corp.,0.237,GD,"Reston, Virginia",Industrials,Aerospace & Defense
General Motors Co.,0.237,GM,"Detroit, Michigan",Consumer Discretionary,Automobile Manufacturers
"BlackRock, Inc.",0.236,BLK,"New York City, New York",Financials,Asset Management & Custody Banks
Johnson Controls International PLC,0.234,JCI,"Cork, Ireland",Industrials,Building Products
FedEx Corp.,0.232,FDX,"Memphis, Tennessee",Industrials,Air Freight & Logistics
Bank of New York Mellon Corp.,0.228,BK,"New York City, New York",Financials,Asset Management & Custody Banks
"Netflix, Inc.",0.224,NFLX,"Los Gatos, California",Communication Services,Movies & Entertainment
Raytheon Co.,0.216,RTN,"Waltham, MA",Industrials,Aerospace & Defense
"Aetna, Inc.",0.215,AET,"Hartford, CT",Health Care,Managed Health Care
Target Corp.,0.215,TGT,"Minneapolis, Minnesota",Consumer Staples,Consumer Staples Merchandise Retail
"Automatic Data Processing, Inc.",0.214,ADP,"Roseland, New Jersey",Industrials,Human Resource & Employment Services
"Reynolds American, Inc.",0.208,RAI,"Winston-Salem, NC",Consumer Staples,Tobacco
"Illinois Tool Works, Inc.",0.206,ITW,"Glenview, Illinois",Industrials,Industrial Machinery & Supplies & Components
Halliburton Co.,0.205,HAL,"Houston, Texas",Energy,Oil & Gas Equipment & Services
Northrop Grumman Corp.,0.205,NOC,"West Falls Church, Virginia[3]",Industrials,Aerospace & Defense
Becton Dickinson and Co.,0.203,BDX,"Franklin Lakes, New Jersey",Health Care,Health Care Equipment
"General Mills, Inc.",0.202,GIS,"Golden Valley, Minnesota",Consumer Staples,Packaged Foods & Meats
Charles Schwab Corp.,0.202,SCHW,"Westlake, Texas",Financials,Investment Banking & Brokerage
Hewlett Packard Enterprise Co.,0.201,HPE,"Houston, Texas",Information Technology,"Technology Hardware, Storage & Peripherals"
"Yahoo!, Inc.",0.2,YHOO,"Sunnyvale, CA",Communication Services,Interactive Media & Services
McKesson Corp.,0.2,MCK,"Irving, Texas",Health Care,Health Care Distributors
NVIDIA Corp.,0.197,NVDA,"Santa Clara, California",Information Technology,Semiconductors
Capital One Financial Corp.,0.196,COF,"Tysons Corner, Virginia",Financials,Consumer Finance
Stryker Corp.,0.194,SYK,"Kalamazoo, Michigan",Health Care,Health Care Equipment
"Prudential Financial, Inc.",0.193,PRU,"Newark, New Jersey",Financials,Life & Health Insurance
Phillips 66,0.192,PSX,"Houston, Texas",Energy,Oil & Gas Refining & Marketing
"CME Group, Inc.",0.188,CME,"Chicago, Illinois",Financials,Financial Exchanges & Data
Emerson Electric Co.,0.186,EMR,"Ferguson, Missouri",Industrials,Electrical Components & Equipment
"Marsh & McLennan Cos., Inc.",0.186,MMC,"New York, NY",Financial Services,Insurance Brokers
"eBay, Inc.",0.185,EBAY,"San Jose, California",Consumer Discretionary,Broadline Retail
Anadarko Petroleum Corp.,0.184,APC,"The Woodlands, TX",Energy,Oil & Gas Exploration & Production
"Praxair, Inc.",0.183,PX,"Dallas, TX",Financial Services,Asset Management
"Yum! Brands, Inc.",0.18,YUM,"Louisville, Kentucky",Consumer Discretionary,Restaurants
"Travelers Cos., Inc.",0.179,TRV,"New York City, New York",Financials,Property & Casualty Insurance
"S&P Global, Inc.",0.178,SPGI,"New York City, New York",Financials,Financial Exchanges & Data
Cigna Corp.,0.178,CI,"Bloomfield, Connecticut",Health Care,Health Care Services
"Anthem, Inc.",0.175,ANTM,"Indianapolis, IN",Health Care,Managed Health Care
"Air Products & Chemicals, Inc.",0.175,APD,"Upper Macungie Township, Pennsylvania",Materials,Industrial Gases
Public Storage REIT,0.175,PSA,"Glendale, California",Real Estate,Self-Storage REITs
"Applied Materials, Inc.",0.175,AMAT,"Santa Clara, California",Information Technology,Semiconductor Materials & Equipment
Boston Scientific Corp.,0.172,BSX,"Marlborough, Massachusetts",Health Care,Health Care Equipment
"Ecolab, Inc.",0.172,ECL,"Saint Paul, Minnesota",Materials,Specialty Chemicals
"Intercontinental Exchange, Inc.",0.171,ICE,"Atlanta, Georgia",Financials,Financial Exchanges & Data
Crown Castle International Corp. REIT,0.169,CCI,"Houston, Texas",Real Estate,Telecom Tower REITs
"American Electric Power Co., Inc.",0.168,AEP,"Columbus, Ohio",Utilities,Electric Utilities
"Regeneron Pharmaceuticals, Inc.",0.166,REGN,"Tarrytown, New York",Health Care,Biotechnology
BB&T Corp.,0.165,BBT,"Boston, MA",Financial Services,Banks - Regional
"Activision Blizzard, Inc.",0.163,ATVI,"Santa Monica, CA",Communication Services,Interactive Home Entertainment
Exelon Corp.,0.163,EXC,"Chicago, Illinois",Utilities,Electric Utilities
"Delta Air Lines, Inc.",0.162,DAL,"Atlanta, Georgia",Industrials,Passenger Airlines
Pioneer Natural Resources Co.,0.162,PXD,"Irving, TX",Energy,Oil & Gas Exploration & Production
PG&E Corp.,0.161,PCG,"Oakland, California",Utilities,Multi-Utilities
Eaton Corp. PLC,0.16,ETN,"Dublin, Ireland",Industrials,Electrical Components & Equipment
Aon PLC,0.158,AON,"London, United Kingdom",Financials,Insurance Brokers
"Aflac, Inc.",0.158,AFL,"Columbus, Georgia",Financials,Life & Health Insurance
"Constellation Brands, Inc.Class A",0.156,STZ,"Rochester, New York",Consumer Staples,Distillers & Vintners
Spectra Energy Corp.,0.156,SE,"Singapore, Singapore",Consumer Cyclical,Internet Retail
CSX Corp.,0.156,CSX,"Jacksonville, Florida",Industrials,Rail Transportation
Cognizant Technology Solutions Corp. Class A,0.154,CTSH,"Teaneck, New Jersey",Information Technology,IT Consulting & Other Services
Norfolk Southern Corp.,0.153,NSC,"Atlanta, Georgia",Industrials,Rail Transportation
Kroger Co.,0.15,KR,"Cincinnati, Ohio",Consumer Staples,Food Retail
"Prologis, Inc. REIT",0.15,PLD,"San Francisco, California",Real Estate,Industrial REITs
"Intuit, Inc.",0.15,INTU,"Mountain View, California",Information Technology,Application Software
"Intuitive Surgical, Inc.",0.147,ISRG,"Sunnyvale, California",Health Care,Health Care Equipment
LyondellBasell Industries NVClass A,0.147,LYB,"Rotterdam, Netherlands",Materials,Specialty Chemicals
"Alexion Pharmaceuticals, Inc.",0.146,ALXN,"Boston, MA",Health Care,Biotechnology
"PPG Industries, Inc.",0.146,PPG,"Pittsburgh, Pennsylvania",Materials,Specialty Chemicals
"O’Reilly Automotive, Inc.",0.144,ORLY,"Springfield, Missouri",Consumer Discretionary,Automotive Retail
Sempra Energy,0.144,SRE,"San Diego, California",Utilities,Multi-Utilities
"Illumina, Inc.",0.142,ILMN,"San Diego, CA",Healthcare,Diagnostics & Research
"Welltower, Inc. REIT",0.142,WELL,"Toledo, Ohio",Real Estate,Health Care REITs
"HP, Inc.",0.142,HPQ,"Palo Alto, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"Twenty-First Century Fox, Inc. Class A",0.141,FOXA,"New York City, New York",Communication Services,Broadcasting
"Humana, Inc.",0.14,HUM,"Louisville, Kentucky",Health Care,Managed Health Care
"Waste Management, Inc.",0.14,WM,"Houston, Texas",Industrials,Environmental & Facilities Services
"Zoetis, Inc.",0.139,ZTS,"Parsippany, New Jersey",Health Care,Pharmaceuticals
Allstate Corp.,0.139,ALL,"Northbrook, Illinois",Financials,Property & Casualty Insurance
"Zimmer Biomet Holdings, Inc.",0.138,ZBH,"Warsaw, Indiana",Health Care,Health Care Equipment
"Ross Stores, Inc.",0.138,ROST,"Dublin, California",Consumer Discretionary,Apparel Retail
State Street Corp.(c),0.137,STT,"Boston, Massachusetts",Financials,Asset Management & Custody Banks
"Electronic Arts, Inc.",0.137,EA,"Redwood City, California",Communication Services,Interactive Home Entertainment
Edwards Lifesciences Corp.,0.137,EW,"Irvine, California",Health Care,Health Care Equipment
Sysco Corp.,0.136,SYY,"Houston, Texas",Consumer Staples,Food Distributors
"Fidelity National Information Services, Inc.",0.136,FIS,"Jacksonville, Florida",Financials,Transaction & Payment Processing Services
"Cardinal Health, Inc.",0.135,CAH,"Dublin, Ohio",Health Care,Health Care Distributors
Deere & Co.,0.135,DE,"Moline, Illinois",Industrials,Agricultural & Farm Machinery
"Newell Brands, Inc.",0.135,NWL,"Atlanta, GA",Consumer Defensive,Household & Personal Products
"Corning, Inc.",0.135,GLW,"Corning, New York",Information Technology,Electronic Components
"Equinix, Inc. REIT",0.133,EQIX,"Redwood City, California",Real Estate,Data Center REITs
Valero Energy Corp.,0.132,VLO,"San Antonio, Texas",Energy,Oil & Gas Refining & Marketing
Southwest Airlines Co.,0.132,LUV,"Dallas, Texas",Industrials,Passenger Airlines
Archer-Daniels-Midland Co.,0.132,ADM,"Chicago, Illinois",Consumer Staples,Agricultural Products & Services
"AvalonBay Communities, Inc. REIT",0.13,AVB,"Arlington, Virginia",Real Estate,Multi-Family Residential REITs
Apache Corp.,0.128,APA,"Houston, Texas",Energy,Oil & Gas Exploration & Production
"Ventas, Inc. REIT",0.127,VTR,"Chicago, Illinois",Real Estate,Health Care REITs
Weyerhaeuser Co. REIT,0.127,WY,"Seattle, Washington",Real Estate,Timber REITs
Equity Residential REIT,0.125,EQR,"Chicago, Illinois",Real Estate,Multi-Family Residential REITs
"Baxter International, Inc.",0.125,BAX,"Deerfield, Illinois",Health Care,Health Care Equipment
Edison International,0.125,EIX,"Rosemead, California",Utilities,Electric Utilities
PPL Corp.,0.124,PPL,"Allentown, Pennsylvania",Utilities,Electric Utilities
Discover Financial Services,0.124,DFS,"Riverwoods, IL",Financials,Consumer Finance
Synchrony Financial,0.124,SYF,"Stamford, Connecticut",Financials,Consumer Finance
Devon Energy Corp.,0.123,DVN,"Oklahoma City, Oklahoma",Energy,Oil & Gas Exploration & Production
"AutoZone, Inc.",0.123,AZO,"Memphis, Tennessee",Consumer Discretionary,Automotive Retail
"TE Connectivity, Ltd.",0.122,TEL,"Galway, Ireland",Information Technology,Electronic Manufacturing Services
"Consolidated Edison, Inc.",0.122,ED,"New York City, New York",Utilities,Multi-Utilities
"HCA Holdings, Inc.",0.121,HCA,"Nashville, Tennessee",Health Care,Health Care Facilities
CBS Corp. Class B,0.121,CBS,"New York, NY",Communication Services,Broadcasting
"St. Jude Medical, Inc.",0.121,STJ,"St. Paul, MN",Health Care,Health Care Equipment
"Tyson Foods, Inc. Class A",0.119,TSN,"Springdale, Arkansas",Consumer Staples,Packaged Foods & Meats
"Baker Hughes, Inc.",0.117,BKR,"Houston, Texas",Energy,Oil & Gas Equipment & Services
"Fiserv, Inc.",0.117,FI,"Milwaukee, WI",Financials,Transaction & Payment Processing Services
"SunTrust Banks, Inc.",0.117,STI,"Dallas, TX",Industrials,Electrical Equipment & Parts
"Marriott International, Inc.Class A",0.116,MAR,"Bethesda, Maryland",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
Sherwin-Williams Co.,0.116,SHW,"Cleveland, Ohio",Materials,Specialty Chemicals
"Vertex Pharmaceuticals, Inc.",0.115,VRTX,"Boston, Massachusetts",Health Care,Biotechnology
Marathon Petroleum Corp.,0.114,MPC,"Findlay, Ohio",Energy,Oil & Gas Refining & Marketing
Carnival Corp.,0.114,CCL,"Miami, Florida",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Public Service Enterprise Group, Inc.",0.112,PEG,"Newark, New Jersey",Utilities,Electric Utilities
"Boston Properties, Inc. REIT",0.111,BXP,"Boston, Massachusetts",Real Estate,Office REITs
"Williams Cos., Inc.",0.111,WMB,"Tulsa, Oklahoma",Energy,Oil & Gas Storage & Transportation
"Xcel Energy, Inc.",0.111,XEL,"Minneapolis, Minnesota",Utilities,Multi-Utilities
Newmont Mining Corp.,0.111,NEM,"Denver, Colorado",Materials,Gold
Monster Beverage Corp.,0.11,MNST,"Corona, California",Consumer Staples,Soft Drinks & Non-alcoholic Beverages
"ConAgra Foods, Inc.",0.109,CAG,"Chicago, Illinois",Consumer Staples,Packaged Foods & Meats
"PACCAR, Inc.",0.109,PCAR,"Bellevue, Washington",Industrials,Construction Machinery & Heavy Transportation Equipment
"Cummins, Inc.",0.108,CMI,"Columbus, Indiana",Industrials,Construction Machinery & Heavy Transportation Equipment
"Omnicom Group, Inc.",0.108,OMC,"New York City, New York",Communication Services,Advertising
Molson Coors Brewing Co.Class B,0.107,TAP,"Chicago, Illinois",Consumer Staples,Brewers
Amphenol Corp. Class A,0.106,APH,"Wallingford, Connecticut",Information Technology,Electronic Components
"Analog Devices, Inc.",0.106,ADI,"Wilmington, Massachusetts",Information Technology,Semiconductors
International Paper Co.,0.105,IP,"Memphis, Tennessee",Materials,Paper & Plastic Packaging Products & Materials
"Estee Lauder Cos., Inc.Class A",0.105,EL,"New York City, New York",Consumer Staples,Personal Care Products
Delphi Automotive PLC,0.105,DLPH,"Dublin, Ireland",Consumer Discretionary,Auto Parts & Equipment
Kellogg Co.,0.104,K,"Chicago, IL",Consumer Defensive,Packaged Foods
"American Airlines Group, Inc.",0.103,AAL,"Fort Worth, TX",Industrials,Airlines
"Concho Resources, Inc.",0.102,CXO,"Midland, TX",Energy,Oil & Gas Exploration & Production
"WEC Energy Group, Inc.",0.101,WEC,"Milwaukee, Wisconsin",Utilities,Electric Utilities
VF Corp.,0.1,VFC,"Denver, CO",Consumer Cyclical,Apparel Manufacturing
"Dollar Tree, Inc.",0.099,DLTR,"Chesapeake, Virginia",Consumer Staples,Consumer Staples Merchandise Retail
"Stanley Black & Decker, Inc.",0.099,SWK,"New Britain, Connecticut",Industrials,Industrial Machinery & Supplies & Components
Cerner Corp.,0.099,CERN,"North Kansas City, MO",Health Care,Health Care Technology
"Paychex, Inc.",0.098,PAYX,"Penfield, New York",Industrials,Human Resource & Employment Services
M&T Bank Corp.,0.098,MTB,"Buffalo, New York",Financials,Regional Banks
"Roper Technologies, Inc.",0.098,ROP,"Sarasota, Florida",Information Technology,Electronic Equipment & Instruments
Willis Towers Watson PLC,0.098,WTW,"London, United Kingdom",Financials,Insurance Brokers
"Micron Technology, Inc.",0.098,MU,"Boise, Idaho",Information Technology,Semiconductors
Progressive Corp.,0.098,PGR,"Mayfield Village, Ohio",Financials,Property & Casualty Insurance
Moody’s Corp.,0.097,MCO,"New York City, New York",Financials,Financial Exchanges & Data
Dollar General Corp.,0.097,DG,"Goodlettsville, Tennessee",Consumer Staples,Consumer Staples Merchandise Retail
Nielsen Holdings PLC,0.096,NLSN,"New York, NY",Industrials,Research & Consulting Services
Vornado Realty Trust REIT,0.095,VNO,"New York, NY",Real Estate,REIT - Office
"L Brands, Inc.",0.095,LB,"Houston, TX",Energy,Oil & Gas Equipment & Services
"HCP, Inc. REIT",0.094,PEAK,"Irvine, CA",Real Estate,Health Care REITs
Ingersoll-Rand PLC,0.093,IR,"Davidson, North Carolina",Industrials,Industrial Machinery & Supplies & Components
Realty Income Corp. REIT,0.092,O,"San Diego, California",Real Estate,Retail REITs
Eversource Energy,0.091,ES,"Hartford, Connecticut",Utilities,Electric Utilities
"Dr. Pepper Snapple Group, Inc.",0.09,DPS,"Plano, TX",Consumer Staples,Soft Drinks
Mylan NV,0.09,MYL,"Canonsburg, PA",Health Care,Pharmaceuticals
"Hartford Financial Services Group, Inc.",0.09,HIG,"Hartford, Connecticut",Financials,Property & Casualty Insurance
Parker-Hannifin Corp.,0.09,PH,"Cleveland, Ohio",Industrials,Industrial Machinery & Supplies & Components
DTE Energy Co.,0.089,DTE,"Detroit, Michigan",Utilities,Multi-Utilities
"Ameriprise Financial, Inc.",0.088,AMP,"Minneapolis, Minnesota",Financials,Asset Management & Custody Banks
"T Rowe Price Group, Inc.",0.088,TROW,"Baltimore, Maryland",Financials,Asset Management & Custody Banks
"C.R. Bard, Inc.",0.088,BCR,"Murray Hill, NJ",Health Care,Health Care Equipment
Western Digital Corp.,0.088,WDC,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
J.M. Smucker Co.,0.086,SJM,"Orrville, Ohio",Consumer Staples,Packaged Foods & Meats
Clorox Co.,0.086,CLX,"Oakland, California",Consumer Staples,Household Products
"Equifax, Inc.",0.085,EFX,"Atlanta, Georgia",Industrials,Research & Consulting Services
"General Growth Properties, Inc. REIT",0.085,GGP,"Chicago, IL",Real Estate,Retail REITs
"Rockwell Automation, Inc.",0.085,ROK,"Milwaukee, Wisconsin",Industrials,Electrical Components & Equipment
Fifth Third Bancorp,0.084,FITB,"Cincinnati, Ohio",Financials,Regional Banks
Nucor Corp.,0.083,NUE,"Charlotte, North Carolina",Materials,Steel
"United Continental Holdings, Inc.",0.083,UAL,"Chicago, Illinois",Industrials,Passenger Airlines
"TransDigm Group, Inc.",0.082,TDG,"Cleveland, Ohio",Industrials,Aerospace & Defense
Symantec Corp.,0.082,SYMC,"Tempe, AZ",Information Technology,Systems Software
"Agilent Technologies, Inc.",0.082,A,"Santa Clara, California",Health Care,Life Sciences Tools & Services
"Noble Energy, Inc.",0.081,NBL,"Houston, TX",Energy,Oil & Gas Exploration & Production
Fortive Corp.,0.081,FTV,"Everett, Washington",Industrials,Industrial Machinery & Supplies & Components
Lam Research Corp.,0.08,LRCX,"Fremont, California",Information Technology,Semiconductor Materials & Equipment
Vulcan Materials Co.,0.08,VMC,"Birmingham, Alabama",Materials,Construction Materials
Genuine Parts Co.,0.08,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
"CenturyLink, Inc.",0.08,CTL,"Monroe, LA",Communication Services,Integrated Telecommunication Services
"Ulta Salon Cosmetics &Fragrance, Inc.",0.079,ULTA,"Bolingbrook, Illinois",Consumer Discretionary,Other Specialty Retail
AmerisourceBergen Corp.,0.079,ABC,"Conshohocken, PA",Health Care,Health Care Distributors
"Red Hat, Inc.",0.078,RHT,"Raleigh, NC",Information Technology,Systems Software
Mead Johnson Nutrition Co.,0.078,MJN,"Glenview, IL",Consumer Staples,Health Care Care Products
Northern Trust Corp.,0.077,NTRS,"Chicago, Illinois",Financials,Asset Management & Custody Banks
"Skyworks Solutions, Inc.",0.077,SWKS,"Irvine, California",Information Technology,Semiconductors
"Essex Property Trust, Inc. REIT",0.077,ESS,"San Mateo, California",Real Estate,Multi-Family Residential REITs
"Freeport-McMoRan, Inc.",0.077,FCX,"Phoenix, Arizona",Materials,Copper
"Autodesk, Inc.",0.076,ADSK,"San Francisco, California",Information Technology,Application Software
